20160601,118.7800,119.0800,117.8200,118.5000,15029500
20160602,118.9300,119.4400,118.2200,118.6900,13228300
20160603,118.4700,118.9800,117.8600,118.9800,14135100
20160606,118.7900,119.4300,118.3600,118.6200,12744700
20160607,117.7600,119.3000,117.6700,119.2400,17103000
20160608,118.3900,118.6000,117.2700,117.7600,14505600
20160609,118.5600,118.6800,117.7100,118.1300,13859200
20160610,116.6200,118.1100,116.2600,117.5400,18510800
20160613,113.9500,115.4800,113.3100,115.0000,31718200
20160614,114.9400,114.9500,113.5800,114.0700,17618500
20160615,114.6000,115.4400,114.0700,115.3000,19819400
20160616,114.3900,114.5000,112.9400,113.8700,19236300
20160617,113.0200,114.4300,112.5600,114.4200,24644300
20160620,113.3700,114.7200,112.7500,113.7700,20785400
20160621,114.3800,115.2100,113.9700,114.1200,19166300
20160622,113.9100,114.7400,113.6100,114.6500,14846300
20160623,115.0800,115.0900,113.5400,114.3700,16176900
20160624,112.0800,113.6800,111.0000,111.0100,40643100
20160627,108.9700,111.5700,108.2300,111.5700,36130400
20160628,112.7000,112.7500,110.5500,110.6300,26813800
20160629,114.1600,114.2500,113.0400,113.3700,20968300
20160630,114.2800,115.1800,113.6700,114.6700,23192700
20160701,114.1900,115.1300,113.8100,114.2000,14980000
20160705,114.2000,114.2000,112.9700,113.9400,14207000
20160706,116.7000,116.7900,112.9700,113.3600,24337600
20160707,115.8500,116.9700,115.3600,116.6300,16630200
20160708,117.2400,117.5000,115.8500,116.4300,18142600
20160711,117.8700,118.7000,117.5000,117.7100,17711600
20160712,117.9300,118.7200,117.5700,118.6300,15217700
20160713,116.7800,118.4000,116.6800,118.3900,16207700
20160714,117.2900,117.6400,116.7000,117.5000,14579700
20160715,116.8600,118.2800,116.5800,117.7400,16646000
20160718,119.3700,119.6100,116.8900,117.3200,20868400
20160719,120.6100,120.8500,118.6600,118.9900,21541300
20160720,121.9200,122.2000,120.5600,121.2500,20046500
20160721,120.6100,122.1000,120.2500,121.9200,17801700
20160722,121.0000,121.0100,119.3100,119.9000,18422400
20160725,121.6300,121.8500,117.7800,121.3900,18487400
20160726,121.2200,122.0700,120.7500,122.0000,17612000
20160727,123.3400,125.0000,121.5100,122.4200,52654200
20160728,125.0000,128.3300,123.6300,127.5200,78955800
20160729,123.9400,125.8400,123.7100,124.6500,35058800
20160801,124.3100,124.5800,122.8600,123.8500,25006900
20160802,123.0900,124.8000,122.0700,124.0600,23968400
20160803,122.5100,123.9200,122.3100,123.0900,18525300
20160804,124.3600,124.7900,122.5100,122.9400,21066000
20160805,125.1500,125.8400,124.6200,124.9800,20184000
20160808,125.2600,125.4500,124.5500,125.2500,15233900
20160809,125.0600,126.0900,124.5300,125.3400,19621000
20160810,124.8800,125.4800,124.5400,125.0700,10670100
20160811,124.9000,125.3800,124.7500,125.2000,11729500
20160812,124.8800,125.0000,124.1800,124.7000,12159000
20160815,123.9000,124.9200,123.7000,124.9100,19295100
20160816,123.3000,123.9200,122.7800,123.5000,14222400
20160817,124.3700,124.3800,122.8500,123.6600,13794200
20160818,123.9100,124.2600,123.6400,124.0100,12400800
20160819,123.5600,124.1600,123.2800,123.6000,11688300
20160822,124.1500,124.8300,123.1100,123.3300,14386400
20160823,124.3700,125.0900,124.2500,124.5100,13309500
20160824,123.4800,124.6900,123.0900,124.4700,12243700
20160825,123.8900,124.3700,123.1000,123.1200,10730800
20160826,124.9600,125.1900,123.9100,124.0500,17504800
20160829,126.5400,126.7300,124.3500,124.3500,15925900
20160830,125.8400,126.6000,125.1500,126.6000,17804300
20160831,126.1200,126.2200,125.1000,125.6000,14200600
20160901,126.1700,126.6300,125.6000,126.3800,13536100
20160902,126.5100,126.8600,126.0000,126.8500,12118800
20160906,129.7300,129.9400,126.4700,126.6700,26278400
20160907,131.0500,131.9800,129.9500,130.0400,27990800
20160908,130.2700,131.0800,129.8100,130.9200,15676600
20160909,127.1000,129.9500,127.1000,129.7100,27100700
20160912,128.6900,128.7600,125.7500,125.9600,21252800
20160913,127.2100,128.3500,126.6600,128.0300,18016200
20160914,127.7700,128.8000,126.8900,126.8900,15691100
20160915,128.3500,129.1000,127.6700,127.9800,15077200
20160916,129.0700,129.1800,128.2000,128.2000,24119200
20160919,128.6500,129.9400,128.2600,129.9100,14958800
20160920,128.6400,129.1700,128.0300,128.6500,11083800
20160921,129.9400,130.0100,128.3900,129.1300,14068300
20160922,130.0800,130.7300,129.5600,130.5000,15538300
20160923,127.9600,128.6000,127.3000,127.5600,28326300
20160926,127.3100,128.1600,126.8000,127.3700,15064900
20160927,128.6900,129.0100,127.4300,127.6100,15637100
20160928,129.2300,129.4700,128.4000,129.2100,12047600
20160929,128.0900,129.2900,127.5500,129.1800,14532200
20160930,128.2700,128.5900,127.4500,128.0300,18402900
20161003,128.7700,129.0900,127.8000,128.3800,13156900
